Video Claim Raw Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjustment Type,Country,Day,Video ID,Video Channel ID,Asset ID,Asset Channel ID,Asset Title,Asset Labels,Asset Type,Custom ID,ISRC,UPC,GRID,Artist,Album,Label,Claim Type,Content Type,Offer,Owned Views,Monetized Views : Audio,Monetized Views : Audio Visual,Monetized Views,YouTube Revenue Split,Partner Revenue : Pro Rata,Partner Revenue : Per Sub Min,Partner Revenue
None,AE,20210202,TA4bENlWR8s,#NAME?,A173515570332777,,Shiva Dhun,AOL,Sound Recording,INS641201039,INS641201039,7.11099E+11,,SACHIN LIMAYE,SHIVMAYE (DISC- 1),The Art Of Living,Audio,UGC,YouTube Music Family monthly,5,0,5,5,0.05142,0.028285,0.03073,0.03073
None,AE,20210202,TGYwSUApI90,cL4qzQoYLPz4EDD8gaAzZg,A919163323097470,,Yoga Nidra,AOL,Sound Recording,INS641201266,INS641201266,7.11099E+11,,SRI SRI RAVISHANKAR,Yoga Nidra-Hindi,The Art Of Living,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,THzjJOHdVfI,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,2,2,0,2,0.019727,0.01085,0.023339,0.023339
None,AE,20210202,TI1Ai4WoIFM,3LVg5ImVnfqGJEZmEuDJIg,A475275010908518,3LVg5ImVnfqGJEZmEuDJIg,Mujhe Ye Teri Bewafai | बड़ा पछताओगे बेवफा | सदाबहार दर्द भरा गीत Tu #bewafa #Besharm,,Music Video,TI1Ai4WoIFM,,,,sai recordds,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,TYOD-wzsAD8,3LVg5ImVnfqGJEZmEuDJIg,A622623955403335,3LVg5ImVnfqGJEZmEuDJIg,neetu shree,RAO,Music Video,TYOD-wzsAD8,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,T_6k4m9pN8E,TbBOKMYZlzBwXEHJnE5djw,A290932486093132,TbBOKMYZlzBwXEHJnE5djw,मिलते मरद हमके भूल गईलू  2 - Khesari Lal Yadav और Chandani Singh - New Bhojpuri Song - HD VIDEO,AADI,Music Video,T_6k4m9pN8E,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,U53iNGVa_nw,XG632f0nkWOn8eecFGWISg,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,UEAQGfbTbVY,mU9Lc5u-zxoIrXB40YhFHA,A667100233809261,,Harivarasanam,SILLY,Sound Recording,INS3I1800468,INS3I1800468,3.61593E+12,,Hari,Kanni Poojai,My3 Music,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UhcgiIf7ugQ,p2mwQvkgx8Qilby5mf1hTw,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001644,0.000905,0.001947,0.001947
None,AE,20210202,UoGcQpLOrkk,tdQBK4M2xVcJp64dMg_R8Q,A510958725593772,tdQBK4M2xVcJp64dMg_R8Q,#Deepu Diwana || कवना ब्रांड के ह ओठलाली ||  Kawana Brand ke h Othlali || 4K VIDEO 2018,MARS,Music Video,UoGcQpLOrkk,,,,,,,Audio-Visual,Partner-provided,YouTube Music Individual monthly,1,0,1,1,0.012387,0.006813,0.007165,0.007165
None,AE,20210202,UtNVJNHIuhE,75BlRZZH82ClYg-ZzS_LNA,A717487353972180,,Jindagi Me Hamra Aake,TFB,Sound Recording,INV581701835,INV581701835,1.91766E+11,,Naval Rangbaaz,Dulha Gaari Na Dihi Sawal Puchhata,Team Film,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.002466,0.001357,0.002919,0.002919
None,AE,20210202,UuAWVk-DSk8,Ifzoj7xgowx1JaYnixiSHQ,A239960377859314,Ifzoj7xgowx1JaYnixiSHQ,Pawan Singh | Meri Jawani | | Shivika Diwan | Bhojpuri Hit Full HD Song 2020,YFPL,Music Video,UuAWVk-DSk8,,,,"Pawan Singh,Shivika Diwan",,,Audio-Visual,Partner-provided,YouTube Music Family monthly,1,0,1,1,0.010284,0.005657,0.006146,0.006146
None,AE,20210202,Uy52ziVwr8Q,fsZ89oTD7mxkF6aiuLXk0g,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,Uy52ziVwr8Q,fsZ89oTD7mxkF6aiuLXk0g,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,Uy52ziVwr8Q,fsZ89oTD7mxkF6aiuLXk0g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,VKGSnzUKx1M,sq42z9v1aeSloqbMey368A,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,VKGW3Q1g3_4,k97k0azNvanpvrLBm1ShfQ,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,VPoIawaKmyw,1Ekm042kfOFJyKaTIYOVIA,A295508628392680,1Ekm042kfOFJyKaTIYOVIA,KHESARI JI HOLI JII,,Music Video,VPoIawaKmyw,,,,"Khesari Lal Yadav,Antra Singh Priyanka,Akhilesh Kashyap,Anisha Pandey",,Aadishakti Films,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,9,0,9,9,0.088776,0.048834,0.105047,0.105047
None,AE,20210202,VWhGPgLRtD4,7O1AmaWhFxfZCR7MUFRsKw,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,0,0,0,0,0,0
None,AE,20210202,W1DqR-gODcA,RweTyEAPxpSFZLu7vZKRjA,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,WIFF0OiEmeU,KzsCPBeBEUpD3J1VRgH40A,A401761796368305,,Mange Har Dum Teri A Khaira,RIC,Sound Recording,USDCH1033256,USDCH1033256,6.12292E+11,,Various Artists,Gabru Punjab,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,WPurqbS-huI,TZ4_n99nS8lSdZ0C9usbrg,A348160455587475,,Biyahwa Ke Baad Milega,ENT10,Sound Recording,USDCH1040602,USDCH1040602,6.44825E+11,,"Khesari Lal Yadav, Honey B",Bhag Khesari Bhag,Enterr10 Music Bhojpuri,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,WXHVZkLDhCM,J5UQasTue-5gYORAFQoOeQ,A365447877096300,,Ganpati Aayo Ridhi,"CC_EXCLUSION_DISTRIBUTOR_ONLY,SOOR",Sound Recording,INS360800089,INS360800089,6.44825E+11,,Nisha Barot,Ganpati Aayo Bapa,Soor Mandir,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,WaP8tgo6qBg,HfgIWh6E52rpOs0wmA7j2Q,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000759,0.000418,0.000899,0.000899
None,AE,20210202,WaP8tgo6qBg,HfgIWh6E52rpOs0wmA7j2Q,A502870529648166,,Kasoor Ki Hai Mera,VCOI,Sound Recording,INV772001002,INV772001002,6.30808E+11,,"Vineet Gaba, Arjun Sharma",Kasoor Ki Hai Mera,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000759,0.000418,0.000899,0.000899
None,AE,20210202,WaP8tgo6qBg,HfgIWh6E52rpOs0wmA7j2Q,A603177631890547,,Eye Liner,VCOI,Sound Recording,INV772001017,INV772001017,6.16968E+11,,Harsh Virk,Eye Liner,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000759,0.000418,0.000899,0.000899
None,AE,20210202,WpbLR4PE6u0,Pxh8XbrczlY42mg6EtVTBg,A392447938909905,Pxh8XbrczlY42mg6EtVTBg,PALTINA SAKHI,VMPL,Music Video,WpbLR4PE6u0,,,,VIKASH RAJA,,RIYA FILMS,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,2,1,1,2,0.019728,0.010852,0.023344,0.023344
None,AE,20210202,X-DPOZ4GtbM,VBidM7sHBIT315S6LKChNA,A610845421053054,VBidM7sHBIT315S6LKChNA,TU HASKE BOLELU YE JAAN ||  तु हँसके बोलेलू ए जान,DCMPL,Music Video,X-DPOZ4GtbM,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,6,1,5,6,0.059184,0.032556,0.070031,0.070031
None,AE,20210202,X-DPOZ4GtbM,VBidM7sHBIT315S6LKChNA,A610845421053054,VBidM7sHBIT315S6LKChNA,TU HASKE BOLELU YE JAAN ||  तु हँसके बोलेलू ए जान,DCMPL,Music Video,X-DPOZ4GtbM,,,,,,,Audio-Visual,Partner-provided,YouTube Music Individual monthly,1,0,1,1,0.012387,0.006813,0.007165,0.007165
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A664950607101502,,Green Dancing Flowers,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001009,INV772001009,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001794,0.000988,0.002126,0.002126
None,AE,20210202,X9zrXfzFbhE,byKV7K3VIszzFBXqzF7Bew,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000613,0.000338,0.000733,0.000733
None,AE,20210202,XiURePOItZo,y9Td1yEiJxbK2AljjAvZFw,A363227030162678,,Rabbaa Main Kya Karoon,VCOI,Sound Recording,INV772001003,INV772001003,6.30808E+11,,"Dev Chugh, Arjun Sharma",Rabbaa Main Kya Karoon,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00047,0.000259,0.000557,0.000557
None,AE,20210202,XiURePOItZo,y9Td1yEiJxbK2AljjAvZFw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00047,0.000259,0.000557,0.000557
None,AE,20210202,XiURePOItZo,y9Td1yEiJxbK2AljjAvZFw,A502870529648166,,Kasoor Ki Hai Mera,VCOI,Sound Recording,INV772001002,INV772001002,6.30808E+11,,"Vineet Gaba, Arjun Sharma",Kasoor Ki Hai Mera,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00047,0.000259,0.000557,0.000557
None,AE,20210202,XiURePOItZo,y9Td1yEiJxbK2AljjAvZFw,A672902708669822,,Pyar Naal Rakhein,VCOI,Sound Recording,INV772001005,INV772001005,6.30808E+11,,"Aalam Singh, Arjun Sharma",Pyar Naal Rakhein,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00047,0.000259,0.000557,0.000557
None,AE,20210202,Xns_GoDBj70,zaMfilPO7S9_gyxoOnfd2w,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,Y7V462ylRjc,Pxh8XbrczlY42mg6EtVTBg,A158029563993869,Pxh8XbrczlY42mg6EtVTBg,MTHANA SE,,Music Video,Y7V462ylRjc,,,,ALWELA ASHOK,,rIYA fILMS,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,Y9XB_0CG5JQ,6Hv9FheNOFCU4rh8Mvoklw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,YaO4HNDjoGQ,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210202,Yp2MKw_SxOw,ft9B5kFTs4LvYs8n4TPTRQ,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,Yv7rLLgLxXM,Ifzoj7xgowx1JaYnixiSHQ,A193949129726284,Ifzoj7xgowx1JaYnixiSHQ,Akshara Singh (Holi Geet 2021) | फगुनवा नीक लागता | Fagunwa Nik Lagata | Bhojpuri Holi Hits,,Music Video,Yv7rLLgLxXM,,,,Akshara Singh,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,ZQGVCOXToG4,y9Td1yEiJxbK2AljjAvZFw,A244244887435130,,Purani Ishq Kahani,VCOI,Sound Recording,INV772001014,INV772001014,6.16968E+11,,Vikram Kohlewala,Purani Ishq Kahani,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000329,0.000181,0.000389,0.000389
None,AE,20210202,ZQGVCOXToG4,y9Td1yEiJxbK2AljjAvZFw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000329,0.000181,0.000389,0.000389
None,AE,20210202,ZQGVCOXToG4,y9Td1yEiJxbK2AljjAvZFw,A603177631890547,,Eye Liner,VCOI,Sound Recording,INV772001017,INV772001017,6.16968E+11,,Harsh Virk,Eye Liner,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000329,0.000181,0.000389,0.000389
None,AE,20210202,ZQGVCOXToG4,y9Td1yEiJxbK2AljjAvZFw,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000329,0.000181,0.000389,0.000389
None,AE,20210202,ZQGVCOXToG4,y9Td1yEiJxbK2AljjAvZFw,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000329,0.000181,0.000389,0.000389
None,AE,20210202,ZVrE4bWfq7I,1Ekm042kfOFJyKaTIYOVIA,A664268900762875,1Ekm042kfOFJyKaTIYOVIA,"Live Dance - Arvind Akela Kallu और Chandani Singh का "" इयरवा हमार बाई में बा",AADI,Music Video,ZVrE4bWfq7I,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,_9DKJrTnRNg,rY7dFsx9cjBYA8XlWf_BTA,A504963993460996,rY7dFsx9cjBYA8XlWf_BTA,वाह क्या भजन है || सुपरहिट कृष्णा भजन New Superhit Bhajan - New Bhajan - Vrindavan Aayi Hu,TNA,Music Video,_9DKJrTnRNg,,,,Jaya Sharma,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,_CYDD_GOJ4I,1Ekm042kfOFJyKaTIYOVIA,A120795187810703,1Ekm042kfOFJyKaTIYOVIA,Khesari Ji Holi Jindabaad,AADI,Music Video,_CYDD_GOJ4I,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,5,1,4,5,0.049319,0.027128,0.058355,0.058355
None,AE,20210202,_JcrfvAtg6w,bJqYNzuiemikTkaX3ucW6g,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000282,0.000156,0.000336,0.000336
None,AE,20210202,_NkqCE9hiIM,sq42z9v1aeSloqbMey368A,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,7,1,6,7,0.059184,0.032555,0.070029,0.070029
None,AE,20210202,_NkqCE9hiIM,sq42z9v1aeSloqbMey368A,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.00371,0.008048,0.008048
None,AE,20210202,_NkqCE9hiIM,sq42z9v1aeSloqbMey368A,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,1,0,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210202,_NkqCE9hiIM,sq42z9v1aeSloqbMey368A,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Family monthly,1,0,1,1,0.005142,0.002829,0.003073,0.003073
None,AE,20210202,_grYVTmWJgg,qFEWjqjJNuAQJWzc6qA7tQ,A447685842563815,qFEWjqjJNuAQJWzc6qA7tQ,Rudram,AOL,Art Track,INS641200926,INS641200926,7.11099E+11,,ART OF LIVING ASHRAM PANDIT,,The Art Of Living,Audio-Visual,Partner-provided,YouTube Music Family monthly,1,0,1,1,0.010284,0.005657,0.006146,0.006146
None,AE,20210202,_kSB6sJcuXw,6BAOxlWFZ-gQoDs7ecxYGw,A455456891120073,,Om Namo Bhagvate,AOL,Sound Recording,INS641200261,INS641200261,7.11099E+11,,SAHIL JAGTIANI,COSMIC CELEBRATION,The Art Of Living,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,a67wdhi1WZQ,aXHWDeyTME545iTRUlYUQg,A244244887435130,,Purani Ishq Kahani,VCOI,Sound Recording,INV772001014,INV772001014,6.16968E+11,,Vikram Kohlewala,Purani Ishq Kahani,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000338,0.000186,0.000403,0.000403
None,AE,20210202,a67wdhi1WZQ,aXHWDeyTME545iTRUlYUQg,A363227030162678,,Rabbaa Main Kya Karoon,VCOI,Sound Recording,INV772001003,INV772001003,6.30808E+11,,"Dev Chugh, Arjun Sharma",Rabbaa Main Kya Karoon,Desi Records,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000338,0.000186,0.000403,0.000403
None,AE,20210202,a67wdhi1WZQ,aXHWDeyTME545iTRUlYUQg,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000338,0.000186,0.000403,0.000403
None,AE,20210202,a67wdhi1WZQ,aXHWDeyTME545iTRUlYUQg,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000338,0.000186,0.000403,0.000403
